CEEB Code,School Name,City,State,Postcode
410038,VERITAS PREPARATORY SCHOOL,GREENVILLE,SC,29601
410048,GREENVILLE EARLY COLLEGE,GREENVILLE,SC,29607
005550,PIEDMONT TECHNICAL COLLEGE,GREENWOOD,SC,29648
410928,PALMETTO CHRISTIAN GREENWOOD,GREENWOOD,SC,29649
410929,CALVARY CHRISTIAN SCHOOL,GREENWOOD,SC,29649
410932,CAMBRIDGE ACADEMY,GREENWOOD,SC,29649
410934,EAST SIDE CHRISTIAN SCHOOL,GREENWOOD,SC,29649
410935,GREENWOOD HIGH SCHOOL,GREENWOOD,SC,29649
410936,EMERALD HIGH SCHOOL,GREENWOOD,SC,29646
410937,HOPEWOOD ACADEMY,GREENWOOD,SC,29649
410938,GREENWOOD CHRISTIAN SCHOOL,GREENWOOD,SC,29649
419367,WESTVIEW MIDDLE SCHOOL,GREENWOOD,SC,29646
419119,NORTHSIDE MIDDLE SCHOOL,GREENWOOD,SC,29649
419324,BREWER MIDDLE SCHOOL,GREENWOOD,SC,29646
410004,GREENWOOD CHRISTIAN SCHOOL HEA,GREENWOOD,SC,29649
005363,LANDER UNIVERSITY,GREENWOOD,SC,29649
008049,PIEDMONT TECH COLL UPWARD BND,GREENWOOD,SC,29648
410940,BLUE RIDGE HIGH SCHOOL,GREER,SC,29651
410941,CALVARY CHRISTIAN SCHOOL,GREER,SC,29650
410950,GREER HIGH SCHOOL,GREER,SC,29651
410951,RIVERSIDE HIGH SCHOOL,GREER,SC,29650
419133,BLUE RIDGE MIDDLE SCHOOL,GREER,SC,29651
419135,GREER MIDDLE SCHOOL,GREER,SC,29651
419325,RIVERSIDE MIDDLE SCHOOL,GREER,SC,29650
410965,GRACE CHRISTIAN ACADEMY,HAMPTON,SC,29924
411524,HANAHAN HIGH SCHOOL,HANAHAN,SC,29410
410973,ABUNDANT LIFE ACADEMY,HARDEEVILLE,SC,29927
411001,ROYAL LIVE OAKS ACADEMY,HARDEEVILLE,SC,29927
419164,HARDEEVILLE RIDGELAND MIDDLE SCHOOL,HARDEEVILLE,SC,29927
419339,WEST HARDEEVILLE MIDDLE SCHOOL,HARDEEVILLE,SC,29927
410978,EASTSIDE CHRISTIAN ACADEMY,HARTSVILLE,SC,29550
410989,BIBLE BAPTIST SCHOOL,HARTSVILLE,SC,29550
410991,THOMAS HART ACADEMY,HARTSVILLE,SC,29550
410994,EMMANUEL CHRISTIAN SCHOOL,HARTSVILLE,SC,29550
410995,HARTSVILLE HIGH SCHOOL,HARTSVILLE,SC,29550
410996,FOREST HILLS CHRISTIAN SCHOOL,HARTSVILLE,SC,29550
410997,GOVERNOR SCHOOL SCIENCE & MATH,HARTSVILLE,SC,29550
419198,HARTSVILLE JUNIOR HIGH SCHOOL,HARTSVILLE,SC,29550
005112,COKER COLLEGE,HARTSVILLE,SC,29550
411011,CARVERS BAY HIGH SCHOOL,HEMINGWAY,SC,29554
411015,HEMINGWAY HIGH SCHOOL,HEMINGWAY,SC,29554
419372,CARVERS BAY MIDDLE SCHOOL,HEMINGWAY,SC,29554
419034,CHAVIS ELEMENTARY SCHOOL,HEMINGWAY,SC,29554
002045,GLFSTRM GLDIE GLEN SCH FUND HILTN HD,IS,SC,29926
005000,FRED & SUSAN BREIDENBACH SCH F HILTN HD,IS,SC,29926
411032,HERITAGE ACADEMY HILTON,HEAD,SC,29928
419011,HILTON HEAD MIDDLE SCHOOL HILTON,HEAD,SC,29926
411035,HILTON HEAD PREPARATORY SCHOOL HILTON HEAD,IS.,SC,29928
411033,HILTON HEAD ISLAND HIGH SCHOOL HILTON HEAD,ISL,SC,29926
411034,HILTON HEAD CHRISTIAN ACADEMY HILTON HEAD,ISL,SC,29926
411036,BLUEFIELD CHRISTIAN PREP ACDMY HILTON HEAD,ISLA,SC,29926
419368,ST FRANCIS CATHOLIC SCHOOL HILTON HEAD,ISLAND,SC,29926
411038,HOLLY HILL ACADEMY HOLLY,HILL,SC,29059
419196,HOLLY HILL MIDDLE SCHOOL HOLLY,HILL,SC,29059
411055,ST PAUL'S COUNTRY DAY SCHOOL,HOLLYWOOD,SC,29449
412175,BAPTIST HILL HIGH SCHOOL,HOLLYWOOD,SC,29449
411060,LOWCOUNTRY LEADERSHIP CHARTER,HOLLYWOOD,SC,29449
419222,R D SCHRODER MIDDLE SCHOOL,HOLLYWOOD,SC,29449
410130,BELTON-HONEA PATH HIGH SCHOOL HONEA,PATH,SC,29654
419112,ANDERSON COUNTY SCHOOL DISTRICT TWO HONEA,PATH,SC,29654
419159,HONEA PATH MIDDLE SCHOOL HONEA,PATH,SC,29654
411070,LOWER RICHLAND HIGH SCHOOL,HOPKINS,SC,29061
419035,HOPKINS MIDDLE SCHOOL,HOPKINS,SC,29061
419330,SOUTHEAST MIDDLE SCHOOL,HOPKINS,SC,29061
419303,CAINHOY MIDDLE SCHOOL,HUGER,SC,29450
410775,INDIAN LAND HIGH INDIAN,LAND,SC,29707
419193,INDIAN LAND MIDDLE SCHOOL INDIAN,LAND,SC,29707
411085,CHAPMAN HIGH SCHOOL,INMAN,SC,29349
411086,DEPENDENT CHRISTIAN SCHOOL,INMAN,SC,29349
411090,INMAN CHRISTIAN ACADEMY,INMAN,SC,29349
419057,BOILING SPRINGS MIDDLE SCHOOL,INMAN,SC,29349
419115,T E MABRY MIDDLE SCHOOL,INMAN,SC,29349
411101,DUTCH FORK HIGH SCHOOL,IRMO,SC,29063
411107,VICTORY BIBLE CHRISTIAN SCHOOL,IRMO,SC,29063
419209,DUTCH FORK MIDDLE SCHOOL,IRMO,SC,29063
419233,DUTCH FORK MIDDLE SCHOOL,IRMO,SC,29063
410034,SC TOP,IRMO,SC,29063
411115,CRESCENT HIGH SCHOOL,IVA,SC,29655
411117,TRINITY CHRISTIAN SCHOOL,IVA,SC,29655
419117,JACKSON MIDDLE SCHOOL,JACKSON,SC,29831
411140,FAITH ACADEMY,JEFFERSON,SC,29718
419178,JEFFERSON ELEMENTARY SCHOOL,JEFFERSON,SC,29718
411150,SAINT JOHNS HIGH SCHOOL JOHNS,ISLAND,SC,29455
411152,CHARLESTON COLLEGIATE SCHOOL JOHNS,ISLAND,SC,29455
419073,HAUT GAP MIDDLE SCHOOL JOHNS,ISLAND,SC,29455
411155,JOHNSONVILLE HIGH SCHOOL,JOHNSONVILLE,SC,29555
410697,FRANCIS H WARDLAW ACADEMY,JOHNSTON,SC,29832
410700,STROM THURMOND HIGH SCHOOL,JOHNSTON,SC,29832
419062,JOHNSTON-EDGEFIELD-TRENTON MIDDLE SCHOOL,JOHNSTON,SC,29832
410513,CAMP WHITE PINES I & II SCHOOL,JONESVILLE,SC,29353
419107,JONESVILLE MIDDLE SCHOOL,JONESVILLE,SC,29353
411175,ANDREW JACKSON HIGH SCHOOL,KERSHAW,SC,29067
411190,NORTH CENTRAL HIGH SCHOOL,KERSHAW,SC,29067
419364,NORTH CENTRAL MIDDLE SCHOOL,KERSHAW,SC,29067
419160,ANDREW JACKSON MIDDLE SCHOOL,KERSHAW,SC,29067
005892,WILLIAMSBURG TECHNICAL COLLEGE,KINGSTREE,SC,29556
411185,LIVING WORD CHRISTIAN SCHOOL,KINGSTREE,SC,29556
411194,KINGS ACADEMY,KINGSTREE,SC,29556
411195,KINGSTREE SENIOR HIGH SCHOOL,KINGSTREE,SC,29556
411202,WILLIAMSBURG ACADEMY,KINGSTREE,SC,29556
419036,KINGSTREE MIDDLE MAGNET SCHOOL OF THE ARTS,KINGSTREE,SC,29556
411209,REMNANT CHRISTIAN SCHOOL,LADSON,SC,29456
419037,COLLEGE PARK MIDDLE SCHOOL,LADSON,SC,29456
419157,OAKBROOK MIDDLE SCHOOL,LADSON,SC,29456
419371,SANGAREE MIDDLE SCHOOL,LADSON,SC,29456
411204,CAROLINA ACADEMY LAKE,CITY,SC,29560
411206,LAKE CITY COLLEGE PREP ACADEMY LAKE,CITY,SC,29560
411210,LAKE CITY HIGH SCHOOL LAKE,CITY,SC,29560
419170,RON E MCNAIR MIDDLE SCHOOL LAKE,CITY,SC,29560
419356,J PAUL TRULUCK MIDDLE SCHOOL LAKE,CITY,SC,29560
410064,J PAUL TRULUCK CRTV ARTS SC MG LAKE,CITY,SC,29560
411220,LAKE VIEW HIGH SCHOOL LAKE,VIEW,SC,29563
411225,LAMAR HIGH SCHOOL,LAMAR,SC,29069
419125,SPAULDING JUNIOR HIGH SCHOOL,LAMAR,SC,29069
005849,UNIV SOUTH CAROLINA LANCASTER,LANCASTER,SC,29721
411232,CAROLINA CHRISTIAN ACADEMY,LANCASTER,SC,29720
411240,BUFORD HIGH SCHOOL,LANCASTER,SC,29720
411242,FAITH CHRISTIAN SCHOOL,LANCASTER,SC,29720
411245,LANCASTER HIGH SCHOOL,LANCASTER,SC,29720
419333,SOUTH MIDDLE SCHOOL,LANCASTER,SC,29720
419332,A R RUCKER MIDDLE SCHOOL,LANCASTER,SC,29720
419309,BUFORD MIDDLE SCHOOL,LANCASTER,SC,29720
411250,LANDRUM HIGH SCHOOL,LANDRUM,SC,29356
411251,BLUE RIDGE CHRISTIAN ACADEMY,LANDRUM,SC,29356
419232,LANDRUM MIDDLE SCHOOL,LANDRUM,SC,29356
411260,LATTA HIGH SCHOOL,LATTA,SC,29565
419143,LATTA MIDDLE SCHOOL,LATTA,SC,29565
411269,FAITH BAPTIST SCHOOL,LAURENS,SC,29360
411274,LAURENS ACADEMY,LAURENS,SC,29360
411275,LAURENS DISTRICT 55 HS,LAURENS,SC,29360
419180,GRAY COURT OWINGS SCHOOL,LAURENS,SC,29360
419038,LAURENS MIDDLE SCHOOL,LAURENS,SC,29360
419342,SANDERS MIDDLE SCHOOL,LAURENS,SC,29360
419182,FORD SCHOOLTARY,LAURENS,SC,29360
410111,COMMUNITY CHRISTIAN ACADEMY,LEESVILLE,SC,29070
411290,LEXINGTON HIGH SCHOOL,LEXINGTON,SC,29072
411295,WHITE KNOLL HIGH SCHOOL,LEXINGTON,SC,29073
411292,RIVER BLUFF HIGH SCHOOL,LEXINGTON,SC,29072
411297,NORTHSIDE CHRISTIAN ACADEMY,LEXINGTON,SC,29072
419039,LEXINGTON MIDDLE SCHOOL,LEXINGTON,SC,29072
419375,PLEASANT HILL MIDDLE SCHOOL,LEXINGTON,SC,29072
419386,CAROLINA SPRINGS MIDDLE SCHOOL,LEXINGTON,SC,29073
419395,MEADOW GLEN MIDDLE SCHOOL,LEXINGTON,SC,29072
411300,LIBERTY HIGH SCHOOL,LIBERTY,SC,29657
419040,LIBERTY MIDDLE SCHOOL,LIBERTY,SC,29657
411532,NORTH MYRTLE BEACH HIGH SCHOOL LITTLE,RIVER,SC,29566
419051,NORTH MYRTLE BEACH MIDDLE SCHOOL LITTLE,RIVER,SC,29566
411305,AGAPE CHRISTIAN ACADEMY,LOBECO,SC,29931
411310,LOCKHART MIDDLE SCHOOL,LOCKHART,SC,29364
411311,NORTH MYRTLE BEACH CHRSTN SCH,LONGS,SC,29568
411531,FAITH CHRISTIAN ACADEMY,LONGS,SC,29568
411312,GRACE CHRISTIAN SCHOOL,LORIS,SC,29569
411315,LORIS HIGH SCHOOL,LORIS,SC,29569
419041,LORIS MIDDLE SCHOOL,LORIS,SC,29569
410200,LUGOFF-ELGIN HIGH SCHOOL,LUGOFF,SC,29078
419042,LUGOFF-ELGIN MIDDLE SCHOOL,LUGOFF,SC,29078
410049,ACADEMIC ADVANTAGE ASSOCIATION,LYMAN,SC,29365
411339,LAURENCE MANNING ACADEMY,MANNING,SC,29102
411340,MANNING HIGH SCHOOL,MANNING,SC,29102
419177,MANNING ELEMENTARY SCHOOL,MANNING,SC,29102
419405,MANNING JUNIOR HIGH SCHOOL,MANNING,SC,29102
410960,CREEK BRIDGE HIGH/MIDDLE SCHL,MARION,SC,29571
411359,MARION COUNTY PRIVATE SCHOOL,MARION,SC,29571
411360,MARION HIGH SCHOOL,MARION,SC,29571
419043,JOHNAKIN MIDDLE SCHOOL,MARION,SC,29571
411363,MAULDIN HIGH SCHOOL,MAULDIN,SC,29662
411390,ARCHIBALD RUTLEDGE ACADEMY MC,CLELLANVILLE,SC,29458
419212,MCCLELLANVILLE MIDDLE SCHOOL MC,CLELLANVILLE,SC,29458
411413,JOHN DE LA HOWE SCHOOL MC,CORMICK,SC,29835
411414,LONG CANE ACADEMY MC,CORMICK,SC,29835
411415,MCCORMICK HIGH SCHOOL MC,CORMICK,SC,29835
419151,MCCORMICK MIDDLE SCHOOL MC,CORMICK,SC,29835
411370,MCBEE HIGH SCHOOL,MCBEE,SC,29101
411395,LINCOLN MIDDLE HIGH SCHOOL,MCCLELLANVILLE,SC,29458
419079,MCCOLL ELEMENTARY-MIDDLE SCHOOL,MCCOLL,SC,29570
411421,BERKELEY COUNTY MIDDLE COLG HS MONCKS,CORNER,SC,29461
411425,BERKELEY HIGH SCHOOL MONCKS,CORNER,SC,29461
411430,SAINT JOHN'S CHRISTIAN ACADEMY MONCKS,CORNER,SC,29461
411432,PARENT'S ASSOCIATION CHRISTIAN MONCKS,CORNER,SC,29461
411434,OAKLEY ROAD CHRISTIAN ACADEMY MONCKS,CORNER,SC,29461
419045,MACEDONIA MIDDLE SCHOOL MONCKS,CORNER,SC,29461
419044,BERKELEY MIDDLE SCHOOL MONCKS,CORNER,SC,29461
410171,BERKELEY ALTERNATIVE SCHOOL MONCKS,CORNER,SC,29461
411435,RIDGE SPRING MONETTA HS,MONETTA,SC,29105
419199,R P DAWKINS MIDDLE SCHOOL,MOORE,SC,29369
411443,PALMETTO CHRISTIAN ACADEMY MOUNT,PLEASANT,SC,29464
411445,WANDO HIGH SCHOOL MOUNT,PLEASANT,SC,29466
411452,TRIDENT ACADEMY MOUNT,PLEASANT,SC,29464
411874,CROWN LEADERSHIP ACADEMY MOUNT,PLEASANT,SC,29464
419207,LAING MIDDLE SCHOOL MOUNT,PLEASANT,SC,29466
419126,EAST COOPER MONTESSORI CHARTER SCHOOL MOUNT,PLEASANT,SC,29464
419211,UNIVERSITY SCHOOL OF THE LOWCOUNTRY MOUNT,PLEASANT,SC,29464
410001,OCEANSIDE COLLEGIATE ACADEMY MOUNT,PLEASANT,SC,29466
411442,COASTAL CHRISTIAN PREPARATORY MT,PLEASANT,SC,29464
419208,MOULTRIE MIDDLE SCHOOL MT,PLEASANT,SC,29464
419331,THOMAS C CAIRO MIDDLE SCHOOL MT,PLEASANT,SC,29466
007294,STEM PREMIER MT,PLEASANT,SC,29464
007337,SANFORD MARK MT,PLEASANT,SC,29464
411455,MULLINS HIGH SCHOOL,MULLINS,SC,29574
411457,MULLINS-MARION CHRISTIAN SCH,MULLINS,SC,29574
411462,PEE DEE ACADEMY,MULLINS,SC,29574
419104,PALMETTO MIDDLE SCHOOL,MULLINS,SC,29574
411472,ST JAMES HIGH SCHOOL MURRELLS,INLET,SC,29576
003223,GOLF ACADEMY CAROLINAS MYRTLE,BCH,SC,29579
411463,CALVARY CHRISTIAN SCHOOL MYRTLE,BEACH,SC,29588
411465,MYRTLE BEACH HIGH SCHOOL MYRTLE,BEACH,SC,29577
411467,CATHEDRAL HALL ACADEMY MYRTLE,BEACH,SC,29578
411468,CAROLINA FOREST HIGH SCHOOL MYRTLE,BEACH,SC,29579
411469,ACADEMY FOR ARTS SCI & TECH MYRTLE,BEACH,SC,29579
411470,SOCASTEE HIGH SCHOOL MYRTLE,BEACH,SC,29588
411471,LIFE CHRISTIAN ACADEMY MYRTLE,BEACH,SC,29578
411473,CHRISTIAN ACADEMY OF MYRTLE BE MYRTLE,BEACH,SC,29579
411478,CAROLINA BAYS ACADEMY MYRTLE,BEACH,SC,29579
411479,COASTAL CHRISTIAN ACADEMY MYRTLE,BEACH,SC,29579
411474,COASTAL LEADERSHIP ACADEMY MYRTLE,BEACH,SC,29588
419327,CAROLINA FOR EDUCATION CENTER MIDDLE SCHOOL MYRTLE,BEACH,SC,29579
419046,MYRTLE BEACH MIDDLE SCHOOL MYRTLE,BEACH,SC,29577
419048,ST JAMES MIDDLE SCHOOL MYRTLE,BEACH,SC,29588
419047,FORESTBROOK MIDDLE SCHOOL MYRTLE,BEACH,SC,29588
419363,ST ANDREWS CATHOLIC SCHOOL MYRTLE,BEACH,SC,29577
419378,OCEAN BAY MIDDLE SCHOOL MYRTLE,BEACH,SC,29579
419095,BRIDGEWATER ACADEMY PUBLIC CHARTER SCHOOL MYRTLE,BEACH,SC,29579
419917,CHABAD ACADEMY MYRTLE,BEACH,SC,29577
419398,PALMETTO ACADEMY OF LEARNING AND SUCCESS MYRTLE,BEACH,SC,29577
419249,LAKEWOOD ELEMENTARY SCHOOL MYRTLE,BEACH,SC,29575
419254,TEN OAKS MIDDLE SCHOOL MYRTLE,BEACH,SC,29579
419255,SOCASTEE MIDDLE SCHOOL MYRTLE,BEACH,SC,29588
410072,ST ELIZABETH ANN SETON CTHLC MYRTLE,BEACH,SC,29579
410060,RISEN CHRIST CHRISTIAN ACADEMY MYRTLE,BEACH,SC,29572
410428,R B STALL HIGH SCHOOL N,CHARLESTON,SC,29418
411516,CHARLESTON COUNTY SCH OF ARTS N,CHARLESTON,SC,29405
411855,HUNTER-KINARD-TYLER HIGH SCH,NEESES,SC,29107
419049,BATTERY PARK ELEMENTARY SCHOOL,NESMITH,SC,29580
419118,NEW ELLENTON MIDDLE SCHOOL NEW,ELLENTON,SC,29809
411487,NEWBERRY COUNTY CAREER CENTER,NEWBERRY,SC,29108
411488,NEWBERRY CHRISTIAN ACADEMY,NEWBERRY,SC,29108
411489,NEWBERRY ACADEMY,NEWBERRY,SC,29108
411490,NEWBERRY HIGH SCHOOL,NEWBERRY,SC,29108
419089,NEWBERRY MIDDLE SCHOOL,NEWBERRY,SC,29108
005493,NEWBERRY COLLEGE,NEWBERRY,SC,29108
411500,NINETY SIX HIGH SCHOOL NINETY,SIX,SC,29666
419050,EDGEWOOD MIDDLE SCHOOL NINETY,SIX,SC,29666
411510,NORTH HIGH SCHOOL,NORTH,SC,29112
411513,UNITY BAPTIST ACADEMY,NORTH,SC,29112
419146,NORTH MIDDLESCHOOL,NORTH,SC,29112
411514,FOX CREEK HIGH SCHOOL NORTH,AUGUSTA,SC,29860
411519,VICTORY CHRISTIAN SCHOOL NORTH,AUGUSTA,SC,29841
411520,NORTH AUGUSTA HIGH SCHOOL NORTH,AUGUSTA,SC,29841
419154,PAUL KNOX MIDDLE SCHOOL NORTH,AUGUSTA,SC,29841
419153,NORTH AUGUSTA MIDDLE SCHOOL NORTH,AUGUSTA,SC,29841
419176,MERRIWETHER MIDDLE SCHOOL NORTH,AUGUSTA,SC,29860
410356,ACADEMIC MAGNET HIGH SCHOOL NORTH,CHARLESTON,SC,29405
410371,CATHEDRAL ACADEMY NORTH,CHARLESTON,SC,29418
410377,MILITARY MAGNET ACADEMY NORTH,CHARLESTON,SC,29405
410419,GREG MATHIS CHARTER HIGH SCH NORTH,CHARLESTON,SC,29405
410426,NORTHSIDE CHRISTIAN SCHOOL NORTH,CHARLESTON,SC,29420
410427,GARRETT ACADEMY OF TECHNOLOGY NORTH,CHARLESTON,SC,29405
411511,EAGLE MILITARY ACADEMY NORTH,CHARLESTON,SC,29418
411522,FERNDALE BAPTIST SCHOOL NORTH,CHARLESTON,SC,29406
411525,NORTH CHARLESTON HIGH SCHOOL NORTH,CHARLESTON,SC,29405
411527,FORT DORCHESTER HIGH SCHOOL NORTH,CHARLESTON,SC,29420
411538,PALMETTO SCHOLARS ACADEMY NORTH,CHARLESTON,SC,29418
419149,NORTHWOODS MIDDLE SCHOOL NORTH,CHARLESTON,SC,29420
419166,MORNINGSIDE MIDDLE SCHOOL NORTH,CHARLESTON,SC,29405
419213,NORMAN C TOOLE MIDDLE SCHOOL NORTH,CHARLESTON,SC,29405
419121,RIVER OAKS MIDDLE SCHOOL NORTH,CHARLESTON,SC,29420
419214,JERRY ZUCKER MIDDLE SCHOOL OF SCIENCE NORTH,CHARLESTON,SC,29418
419253,MALCOLM C HURSEY ELEMENTARY SCHOOL NORTH,CHARLESTON,SC,29405
005527,ORANGEBURG-CALHOUN TECH COLL,ORANGEBURG,SC,29115
411546,ORANGEBURG CHRISTIAN ACADEMY,ORANGEBURG,SC,29115
411550,ORANGEBURG WILKINSON HS,ORANGEBURG,SC,29118
411551,HIGH SCHOOL HEALTH PROFESSIONS,ORANGEBURG,SC,29115
411552,NEW HOPE CHRISTIAN SCHOOL,ORANGEBURG,SC,29115
411553,ORANGEBURG PREPARATORY SCHOOLS,ORANGEBURG,SC,29118
411554,WESLEY CHRISTIAN SCHOOL,ORANGEBURG,SC,29115
419366,FELTON LABORATORY SCHOOL,ORANGEBURG,SC,29115
419052,W J CLARK MIDDLE SCHOOL,ORANGEBURG,SC,29115
419077,HOWARD MIDDLE SCHOOL,ORANGEBURG,SC,29115
419203,ROBERT E HOWARD MIDDLE SCHOOL,ORANGEBURG,SC,29115
419204,BROOKDALE MIDDLE SCHOOL,ORANGEBURG,SC,29115
005109,CLAFLIN UNIVERSITY,ORANGEBURG,SC,29115
005618,SC STATE UNIVERSITY,ORANGEBURG,SC,29115
005654,SOUTH CAROLINA U-ETS TRIO,ORANGEBURG,SC,29115
005663,SOUTHRN METHODIST COLLEGE,ORANGEBURG,SC,29115
008021,ORANGEBURG-CALHOUN TECH CLG UP,ORANGEBURG,SC,29115
008100,CLAFLIN COL UPWARD BOUND,ORANGEBURG,SC,29115
419228,MIDDLE SCHOOL OF PACOLET,PACOLET,SC,29372
411570,CENTRAL HIGH SCHOOL,PAGELAND,SC,29728
411573,SOUTH POINTE CHRISTIAN SCHOOL,PAGELAND,SC,29728
419179,NEW HEIGHTS MIDDLE SCHOOL,PAGELAND,SC,29728
411585,NEW PROSPECT CHRISTIAN SCHOOL,PAMPLICO,SC,29583
411591,HANNAH-PAMPLICO HIGH SCHOOL,PAMPLICO,SC,29583
419231,HANNAH-PAMPLICO ELEMENTARY-MIDDLE SCHOOL,PAMPLICO,SC,29583
411601,CAMP SANDHILLS SCHOOL,PATRICK,SC,29584
411588,LOWCOUNTRY PREPARATORY SCHOOL PAWLEYS,ISLAND,SC,29585
411589,WACCAMAW HIGH SCHOOL PAWLEYS,ISLAND,SC,29585
411587,PAWLEYS ISLAND CHRISTIAN ACDMY PAWLEYS,ISLAND,SC,29585
419355,WACCAMAW MIDDLE SCHOOL PAWLEYS,ISLAND,SC,29585
411592,PELION HIGH SCHOOL,PELION,SC,29123
419361,PELION MIDDLE SCHOOL,PELION,SC,29123
005789,TRI-COUNTY TECHNICAL COLLEGE,PENDLETON,SC,29670
419122,RIVERSIDE MIDDLE SCHOOL,PENDLETON,SC,29670
419096,PENDLETON JUNIOR HIGH SCHOOL,PENDLETON,SC,29670
411621,LAKEVIEW CHRISTIAN SCHOOL,PICKENS,SC,29671
411625,PICKENS HIGH SCHOOL,PICKENS,SC,29671
411629,SOARING EAGLES CHRISTIAN ACAD,PICKENS,SC,29671
419053,PICKENS MIDDLE SCHOOL,PICKENS,SC,29671
419218,YOUTH LEADERSHIP ACADEMY,PICKENS,SC,29671
411595,WOODMONT HIGH SCHOOL,PIEDMONT,SC,29673
411630,PIEDMONT CHRISTIAN ACADEMY,PIEDMONT,SC,29673
411631,TRINITY CHRISTIAN ACADEMY,PIEDMONT,SC,29673
411632,WREN HIGH SCHOOL,PIEDMONT,SC,29673
411633,CROSSLAND CHRISTIAN ACADEMY,PIEDMONT,SC,29673
419116,WOODMONT MIDDLE SCHOOL,PIEDMONT,SC,29673
419054,WREN MIDDLE SCHOOL,PIEDMONT,SC,29673
411650,MARY SPEAKS CHRISTIAN ACADEMY PORT,ROYAL,SC,29935
411652,PRAISE CHRISTIAN ACADEMY PORT,ROYAL,SC,29935
411657,MID CAROLINA HIGH SCHOOL,PROSPERITY,SC,29127
419090,MID-CAROLINA MIDDLE SCHOOL,PROSPERITY,SC,29127
410623,THOMAS SUMTER ACADEMY,REMBERT,SC,29128
411665,LEWISVILLE HIGH SCHOOL,RICHBURG,SC,29729
419235,LEWISVILLE MIDDLE SCHOOL,RICHBURG,SC,29729
419310,RIDGE SPRING MONETTA ELEMENTARY SCHOOL RIDGE,SPRING,SC,29129
411676,STEP OF FAITH CHRISTIAN ACAD,RIDGELAND,SC,29936
411677,THOMAS HEYWARD ACADEMY,RIDGELAND,SC,29936
411678,BEAUFORT-JASPER ACAD FOR EXCL,RIDGELAND,SC,29936
411679,RIDGELAND HARDEEVILLE HIGH SCH,RIDGELAND,SC,29936
411673,LEGACY CHRISTIAN ACADEMY,RIDGELAND,SC,29936
411674,JOHN PAUL II CATHOLIC SCHOOL,RIDGELAND,SC,29936
001214,PALMETTO ELECTRIC WIRE SCHOL,RIDGELAND,SC,29936
410031,POLARIS TECH CHARTER SCHOOL,RIDGELAND,SC,29936
411683,COASTAL EVALUATION CNTR SCHOOL,RIDGEVILLE,SC,29472
411685,MACDOUGALL CORRECTIONAL INST,RIDGEVILLE,SC,29472
005989,YORK TECHNICAL COLLEGE ROCK,HILL,SC,29730
411693,WESTMINSTER/CATAWBA CHRSTN SCH ROCK,HILL,SC,29732
411695,ACADEMY CHRISTIAN SCHOOL ROCK,HILL,SC,29730
411696,YORK PREPARATORY ACADEMY ROCK,HILL,SC,29732
411698,NORTHWESTERN HIGH SCHOOL ROCK,HILL,SC,29732
411699,PALMETTO HOMESCHOOL ASSN ROCK,HILL,SC,29730
411700,ROCK HILL HIGH SCHOOL ROCK,HILL,SC,29730
411702,SHIELD OF FAITH CHRISTIAN ACADEMY ROCK,HILL,SC,29730
411704,SOUTH POINTE HIGH SCHOOL ROCK,HILL,SC,29730
411705,ROCK HILL ADULT EDUCATION ROCK,HILL,SC,29730
419055,SULLIVAN MIDDLE SCHOOL ROCK,HILL,SC,29730
419168,CASTLE HEIGHTS MIDDLE SCHOOL ROCK,HILL,SC,29730
419145,SALUDA TRAIL MIDDLE SCHOOL ROCK,HILL,SC,29730
411706,SAINT ANNE CATHOLIC SCHOOL ROCK,HILL,SC,29730
419167,RAWLINSON ROAD MIDDLE SCHOOL ROCK,HILL,SC,29732
419387,DUTCHMAN CREEK MIDDLE SCHOOL ROCK,HILL,SC,29732
419406,PROVIDENCE CLASSICAL SCHOOL ROCK,HILL,SC,29732
003680,SOUTH CAROLINA TCHNG FELLOWS ROCK,HILL,SC,29733
003682,SOUTH CAROLINA TEACHER CADET ROCK,HILL,SC,29733
005743,CLINTON JUNIOR COLLEGE ROCK,HILL,SC,29730
005910,WINTHROP UNIVERSITY ROCK,HILL,SC,29733
410040,RIVERWALK ACADEMY ROCK,HILL,SC,29732
410043,LEGION COLLEGIATE ACADEMY ROCK,HILL,SC,29730
410047,PROVIDENCE CLASSICAL SCHOOL ROCK,HILL,SC,29732
411842,DORMAN HIGH SCHOOL,ROEBUCK,SC,29376
419365,DORMAN FRESHMAN CAMPUS,ROEBUCK,SC,29376
419141,GABLE MIDDLE SCHOOL,ROEBUCK,SC,29376
410235,BETHUNE BOWMAN MIDDLE/HIGH SCH,ROWESVILLE,SC,29133
419237,RUFFIN MIDDLE SCHOOL,RUFFIN,SC,29475
411734,MIRACLE ACADEMY PREP SCHOOL,RUSSELLVILLE,SC,29476
411748,CALHOUN ACADEMY SAINT,MATTHEWS,SC,29135
419024,SAINT MATTHEWS K-8 SCHOOL SAINT,MATTHEWS,SC,29135
411433,TIMBERLAND HIGH SCHOOL SAINT,STEPHEN,SC,29479
411762,TRINITY CHRISTIAN ACADEMY SAINT,STEPHEN,SC,29479
411770,TAMASSEE-SALEM HIGH SCHOOL,SALEM,SC,29676
419142,D P COOPER JUNIOR HIGH SCHOOL,SALTERS,SC,29590
411790,SALUDA HIGH SCHOOL,SALUDA,SC,29138
419056,SALUDA MIDDLE SCHOOL,SALUDA,SC,29138
